seq_name	length	topology	coordinates	n_genes	genetic_code	virus_score	fdr	n_hallmarks	marker_enrichment	taxonomy
MG592631.1	34788	No terminal repeats	NA	53	11	0.9997	0.0003	8	48.2179	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
JAYZLZ010000173.1	3311	No terminal repeats	NA	6	11	0.9997	0.0003	2	8.0737	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
DMFN01000129.1	14149	No terminal repeats	NA	20	11	0.9997	0.0003	1	25.1868	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SSEM01000603.1	30822	No terminal repeats	NA	40	11	0.9997	0.0003	3	9.9529	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
NC_015569.1	60341	No terminal repeats	NA	90	11	0.9997	0.0003	16	104.6414	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Kyanoviridae
NZ_JBDGIA010000015.1	14272	No terminal repeats	NA	26	11	0.9997	0.0003	1	15.6025	Viruses;Varidnaviria;Bamfordvirae;Preplasmiviricota;Tectiliviricetes;Kalamavirales;Tectiviridae
KY684103.1	62156	No terminal repeats	NA	53	11	0.9997	0.0003	0	8.7345	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;;;
MK892601.1	42506	No terminal repeats	NA	61	11	0.9997	0.0003	4	67.3526	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Zobellviridae
PP870179.1	18688	No terminal repeats	NA	24	11	0.9997	0.0003	3	18.3311	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
NC_002649.1	21129	No terminal repeats	NA	32	11	0.9997	0.0003	6	22.2099	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
MK892607.1	39874	No terminal repeats	NA	49	11	0.9997	0.0003	4	57.9853	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
LJNR01000435.1	7249	No terminal repeats	NA	20	11	0.9997	0.0003	0	20.3284	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
NC_049960.1	21684	No terminal repeats	NA	32	11	0.9997	0.0003	8	25.6904	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
NVUQ01000034.1	31910	No terminal repeats	NA	81	11	0.9997	0.0003	1	22.1246	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
BK057728.1	16699	No terminal repeats	NA	23	11	0.9997	0.0003	4	17.4880	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
NC_055917.2	18642	No terminal repeats	NA	26	11	0.9997	0.0003	6	21.3132	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
JACNFJ010001524.1	2900	No terminal repeats	NA	5	11	0.9997	0.0003	0	6.5284	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
QNEU01000073.1	4678	No terminal repeats	NA	6	11	0.9997	0.0003	1	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Schitoviridae
BK053918.1	14703	ITR	NA	16	11	0.9997	0.0003	3	14.6036	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
MK095605.1	46103	No terminal repeats	NA	68	11	0.9997	0.0003	14	47.0880	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
BK021179.1	15307	ITR	NA	24	11	0.9997	0.0003	3	18.5404	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
DUHL01000032.1	2718	No terminal repeats	NA	5	11	0.9997	0.0003	2	6.8731	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
LC629478.1	60350	No terminal repeats	NA	90	11	0.9997	0.0003	8	104.6140	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Kyanoviridae
OP073754.1	16033	ITR	NA	21	11	0.9997	0.0003	4	19.1522	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
OP076029.1	18724	No terminal repeats	NA	24	11	0.9997	0.0003	3	23.1487	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
NZ_SOHO01000022.1|provirus_22835_58468	35634	Provirus	22835-58468	69	11	0.9997	0.0003	10	43.6711	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
NC_049968.1	26357	No terminal repeats	NA	44	11	0.9997	0.0003	5	39.2589	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
NC_075036.1	62108	No terminal repeats	NA	53	11	0.9997	0.0003	0	7.9861	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
LR797414.1	38684	No terminal repeats	NA	55	11	0.9997	0.0003	9	34.3191	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
BK029545.1	14989	No terminal repeats	NA	25	11	0.9997	0.0003	3	18.2774	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
NZ_DNES01000046.1|provirus_2_37754	37753	Provirus	2-37754	57	11	0.9997	0.0003	5	46.0601	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SSEM01000605.1	18510	No terminal repeats	NA	35	11	0.9997	0.0003	1	14.7901	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
MT028491.1	60659	No terminal repeats	NA	84	11	0.9997	0.0003	19	65.0283	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
LR796734.1	60566	No terminal repeats	NA	86	11	0.9997	0.0003	14	80.4815	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
MG592622.1	48207	No terminal repeats	NA	70	11	0.9997	0.0003	12	72.1968	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
NHIF02000004.1	16598	No terminal repeats	NA	13	11	0.9997	0.0003	0	16.0831	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
BK015539.1	17294	No terminal repeats	NA	25	11	0.9997	0.0003	3	20.2927	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
MT773556.1	60731	No terminal repeats	NA	65	11	0.9997	0.0003	12	69.1394	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
MK892630.1	36496	No terminal repeats	NA	73	11	0.9997	0.0003	10	58.8442	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
MK892795.1	47758	No terminal repeats	NA	67	11	0.9997	0.0003	5	56.4610	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
BK047707.1	15470	No terminal repeats	NA	23	11	0.9997	0.0003	2	10.3097	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
MT310894.1	54655	No terminal repeats	NA	86	11	0.9997	0.0003	5	77.9300	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
PBVM01000173.1	49542	No terminal repeats	NA	68	11	0.9997	0.0003	5	43.7058	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
BK017257.1	16968	ITR	NA	23	11	0.9997	0.0003	4	14.9395	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
NC_013697.1	43518	No terminal repeats	NA	47	11	0.9997	0.0003	17	52.9073	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
MG592490.1	36314	No terminal repeats	NA	61	11	0.9997	0.0003	9	45.9364	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
MG592434.1	41774	No terminal repeats	NA	72	11	0.9997	0.0003	13	68.0671	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
NZER01000157.1	24662	No terminal repeats	NA	41	11	0.9997	0.0003	3	38.4003	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
BK051570.1	14550	No terminal repeats	NA	15	11	0.9997	0.0003	5	21.0681	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
JAGCBE010000172.1	14280	No terminal repeats	NA	24	11	0.9997	0.0003	2	11.9482	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
MK892658.1	44755	No terminal repeats	NA	75	11	0.9997	0.0003	11	57.5948	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
BK018336.1	15483	ITR	NA	17	11	0.9997	0.0003	4	14.2535	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
NZ_PNYT01000007.1|provirus_25382_62093	36712	Provirus	25382-62093	47	11	0.9997	0.0003	9	63.1126	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
MK892758.1	50342	No terminal repeats	NA	57	11	0.9997	0.0003	5	51.3076	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
BK038524.1	17368	No terminal repeats	NA	20	11	0.9997	0.0003	3	15.3931	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
BK024152.1	12076	No terminal repeats	NA	17	11	0.9997	0.0003	3	15.2111	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
JAGCXD010000163.1	14218	No terminal repeats	NA	18	11	0.9997	0.0003	2	13.3905	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
NC_022096.1	60824	No terminal repeats	NA	67	11	0.9997	0.0003	5	53.6467	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
MW712735.1	52658	No terminal repeats	NA	83	11	0.9997	0.0003	3	63.7862	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
LC629474.1	60284	No terminal repeats	NA	94	11	0.9997	0.0003	11	118.9180	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Kyanoviridae
NC_073476.1	18290	No terminal repeats	NA	22	11	0.9997	0.0003	3	14.3796	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
NC_006883.2	54236	No terminal repeats	NA	62	11	0.9997	0.0003	7	96.6638	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Kyanoviridae
NC_049966.1	25722	No terminal repeats	NA	38	11	0.9997	0.0003	6	47.4639	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Salasmaviridae
KX160207.1	36378	No terminal repeats	NA	53	11	0.9997	0.0003	14	69.3963	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
NZ_CP054880.1|provirus_28722_62165	33444	Provirus	28722-62165	42	11	0.9997	0.0003	7	53.9152	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
JAFTMX010000002.1	18757	ITR	NA	30	11	0.9997	0.0003	5	16.0727	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
BK037072.1	17347	No terminal repeats	NA	23	11	0.9997	0.0003	5	22.2420	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
MH825712.1	38260	No terminal repeats	NA	67	11	0.9997	0.0003	6	34.7948	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
NZ_JARLJR010000083.1	60614	No terminal repeats	NA	133	11	0.9997	0.0003	9	59.4461	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
NC_021558.1	37644	No terminal repeats	NA	69	11	0.9997	0.0003	10	59.0743	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
BOZZ01000004.1	24369	No terminal repeats	NA	42	11	0.9997	0.0003	5	38.5023	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Kyanoviridae
JAGBXP010000034.1	8295	No terminal repeats	NA	10	11	0.9997	0.0003	1	7.6492	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
DMHR01001323.1	4263	No terminal repeats	NA	8	11	0.9997	0.0003	0	11.9376	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
BK044069.1	13334	ITR	NA	16	11	0.9997	0.0003	3	15.8515	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
NZ_JBEPMH010000001.1|provirus_1_38233	38233	Provirus	1-38233	59	11	0.9997	0.0003	8	41.1468	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
JAFZOY010000103.1	17112	ITR	NA	22	11	0.9997	0.0003	3	13.7341	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
KT997818.1	32826	No terminal repeats	NA	55	11	0.9997	0.0003	0	18.8096	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
RHCO01000108.1	4141	No terminal repeats	NA	7	11	0.9997	0.0003	3	9.7919	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
NC_055824.1	38848	No terminal repeats	NA	37	11	0.9997	0.0003	4	34.6013	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Schitoviridae
KU682439.2	59494	No terminal repeats	NA	82	11	0.9997	0.0003	12	65.8343	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
NZ_LYXP01000014.1	14220	No terminal repeats	NA	27	11	0.9997	0.0003	1	18.4056	Viruses;Varidnaviria;Bamfordvirae;Preplasmiviricota;Tectiliviricetes;Kalamavirales;Tectiviridae
BK055294.1	17483	No terminal repeats	NA	21	11	0.9997	0.0003	4	15.7645	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
QMYQ01000227.1	3129	No terminal repeats	NA	10	11	0.9997	0.0003	0	9.8137	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
JAGCBE010000335.1	17221	No terminal repeats	NA	20	11	0.9997	0.0003	4	15.7009	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
LR796138.1	44900	No terminal repeats	NA	53	11	0.9997	0.0003	6	38.8034	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
JAXJXA010000214.1	13240	No terminal repeats	NA	16	11	0.9997	0.0003	3	11.2786	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
MF418016.1	62615	No terminal repeats	NA	57	11	0.9997	0.0003	7	37.5410	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
BK053472.1	15380	No terminal repeats	NA	18	11	0.9997	0.0003	4	20.3631	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
PQ114753.1	16285	ITR	NA	20	11	0.9997	0.0003	3	13.4988	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
MGYJ01000098.1	41301	DTR	NA	62	11	0.9997	0.0003	5	44.9735	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
AP019525.1	40439	No terminal repeats	NA	45	11	0.9997	0.0003	3	29.5908	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
OQ504984.1	55912	No terminal repeats	NA	71	11	0.9997	0.0003	7	100.1841	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Kyanoviridae
NZ_CP043624.1|provirus_25734_60819	35086	Provirus	25734-60819	56	11	0.9997	0.0003	6	48.0156	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
NZ_CP046445.1|provirus_26986_51605	24620	Provirus	26986-51605	34	11	0.9997	0.0003	10	40.8493	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
MZ570263.1	22320	No terminal repeats	NA	34	11	0.9997	0.0003	7	24.6020	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
LR796706.1	45945	No terminal repeats	NA	59	11	0.9997	0.0003	6	57.2199	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
MG592671.1	61589	No terminal repeats	NA	74	11	0.9997	0.0003	5	40.9363	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
MN855698.1	49648	No terminal repeats	NA	55	11	0.9997	0.0003	5	20.2342	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
BK014751.1	13828	ITR	NA	17	11	0.9997	0.0003	2	18.4047	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
BK017141.1	15058	No terminal repeats	NA	20	11	0.9997	0.0003	3	12.8373	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
JAONPW010000002.1	36743	No terminal repeats	NA	33	11	0.9997	0.0003	10	40.2364	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
NC_055784.1	51823	No terminal repeats	NA	72	11	0.9997	0.0003	3	44.3246	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Schitoviridae
RGCK01000636.1	1680	No terminal repeats	NA	3	11	0.9997	0.0003	1	4.9755	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
NZ_JACHOS010000005.1|provirus_2_36974	36973	Provirus	2-36974	58	11	0.9997	0.0003	13	57.5649	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
NZ_DAMCBQ010000026.1	48233	DTR	NA	84	11	0.9997	0.0003	12	83.5178	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
DUAO01000117.1	9701	No terminal repeats	NA	12	11	0.9997	0.0003	3	17.1828	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
NZ_JAHSTZ010000037.1|provirus_7899_49554	41656	Provirus	7899-49554	53	11	0.9997	0.0003	10	59.2287	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
MG592518.1	48481	No terminal repeats	NA	79	11	0.9997	0.0003	12	74.3859	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
NZ_RCTG01000096.1	7596	No terminal repeats	NA	9	11	0.9997	0.0003	3	14.5542	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
LR797075.1	44992	No terminal repeats	NA	58	11	0.9997	0.0003	5	31.8789	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
JAYZKB010000414.1	2626	No terminal repeats	NA	5	11	0.9997	0.0003	2	8.5914	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Kyanoviridae
LR796439.1	46987	No terminal repeats	NA	84	11	0.9997	0.0003	2	25.9883	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
NZ_JAUJQE010000004.1|provirus_33_33457	33425	Provirus	33-33457	57	11	0.9997	0.0003	9	53.4435	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
LR797022.1	54051	No terminal repeats	NA	70	11	0.9997	0.0003	16	68.5206	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
JAFVSF010000121.1	4669	No terminal repeats	NA	5	11	0.9997	0.0003	1	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
LR797061.1	30377	No terminal repeats	NA	47	11	0.9997	0.0003	6	22.6563	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
NZAU01000175.1	10752	No terminal repeats	NA	16	11	0.9997	0.0003	6	24.9234	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Kyanoviridae
NZ_FNNT01000004.1|provirus_6797_43676	36880	Provirus	6797-43676	58	11	0.9997	0.0003	7	42.9423	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
BK027565.1	16777	ITR	NA	23	11	0.9997	0.0003	3	13.2745	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
BK031439.1	16584	No terminal repeats	NA	25	11	0.9997	0.0003	3	17.1479	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
NZ_LMRY01000058.1|provirus_4106_44480	40375	Provirus	4106-44480	68	11	0.9997	0.0003	9	31.4799	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
MG592517.1	36789	No terminal repeats	NA	65	11	0.9997	0.0003	11	40.1989	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
MG592590.1	49535	No terminal repeats	NA	69	11	0.9997	0.0003	11	54.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
JAGBAI010000003.1	14046	No terminal repeats	NA	19	11	0.9997	0.0003	4	14.4201	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
BK059092.1	22999	No terminal repeats	NA	27	15	0.9997	0.0003	2	25.6834	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;
LR797210.1	34036	No terminal repeats	NA	36	11	0.9997	0.0003	6	38.2306	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
BK050583.1	35777	No terminal repeats	NA	50	11	0.9997	0.0003	3	24.4713	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
NC_030904.1	38975	No terminal repeats	NA	67	11	0.9997	0.0003	16	52.6163	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
MH552495.1	16646	No terminal repeats	NA	19	11	0.9997	0.0003	3	16.9126	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
MK892697.1	37416	No terminal repeats	NA	44	11	0.9997	0.0003	2	41.9037	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
JABHQE010000318.1	2282	No terminal repeats	NA	4	11	0.9997	0.0003	1	6.3554	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Kyanoviridae
BK045800.1	16213	ITR	NA	23	11	0.9997	0.0003	3	16.5300	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
DATHXT010000187.1	3014	No terminal repeats	NA	4	11	0.9997	0.0003	2	6.6257	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
NZ_NFJK01000003.1|provirus_24372_39463	15092	Provirus	24372-39463	25	11	0.9997	0.0003	3	18.0855	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
KT160311.1	50364	DTR	NA	74	11	0.9997	0.0003	15	66.2963	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
MG592414.1	45827	No terminal repeats	NA	63	11	0.9997	0.0003	11	59.6098	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
NZ_RHQO01000019.1|provirus_209_36964	36756	Provirus	209-36964	57	11	0.9997	0.0003	12	68.7002	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
RGCK01000737.1	1529	No terminal repeats	NA	3	11	0.9997	0.0003	1	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
OP076325.1	16140	No terminal repeats	NA	25	11	0.9997	0.0003	4	23.4338	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
JABDMG010000039.1	14973	No terminal repeats	NA	16	11	0.9997	0.0003	3	25.1997	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
LC629455.1	60344	No terminal repeats	NA	70	11	0.9997	0.0003	6	86.4997	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Kyanoviridae
BK040518.1	42655	No terminal repeats	NA	69	11	0.9997	0.0003	4	34.4348	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
BK043741.1	17337	No terminal repeats	NA	26	11	0.9997	0.0003	3	18.8427	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
OR003938.1	59242	No terminal repeats	NA	62	11	0.9997	0.0003	9	86.6096	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Kyanoviridae
JAGCAI010000051.1	15796	ITR	NA	21	11	0.9997	0.0003	3	15.9231	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
LC554890.1	56927	No terminal repeats	NA	79	11	0.9997	0.0003	4	30.3755	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
LR797096.1	43248	No terminal repeats	NA	58	11	0.9997	0.0003	7	54.0303	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
LC629463.1	50966	No terminal repeats	NA	73	11	0.9997	0.0003	9	89.3052	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Kyanoviridae
JAFUBL010000115.1	13875	No terminal repeats	NA	21	11	0.9997	0.0003	5	14.8934	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
BK021235.1	16207	ITR	NA	24	11	0.9997	0.0003	3	14.6100	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
MK892844.1	38540	No terminal repeats	NA	72	11	0.9997	0.0003	14	66.6539	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
NC_047839.1	43879	No terminal repeats	NA	76	11	0.9997	0.0003	2	66.8772	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
BK030649.1	16241	No terminal repeats	NA	25	11	0.9997	0.0003	3	16.7550	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
BK018185.1	20265	No terminal repeats	NA	22	11	0.9997	0.0003	4	14.4515	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
NC_009760.1	60809	No terminal repeats	NA	74	11	0.9997	0.0003	1	27.3913	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
NC_055706.1	31371	No terminal repeats	NA	17	11	0.9997	0.0003	0	5.6259	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
JAQYOZ010000056.1	16140	No terminal repeats	NA	27	11	0.9997	0.0003	6	17.6406	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
MK892540.1	52100	No terminal repeats	NA	61	11	0.9997	0.0003	7	57.1952	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
NZ_CP050301.1|provirus_14603_61962	47360	Provirus	14603-61962	61	11	0.9997	0.0003	8	39.8190	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
OU342829.1	60725	No terminal repeats	NA	106	11	0.9997	0.0003	4	36.8457	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
