Unnamed: 0,Hit,%I,aln_hit,E-value,Bit-Score,len(Qry),len(aln),%aln,Database,Method,TP
3099,YP_009047156.1,29.582,622.0,0.0,583.0,619,586.0,0.9466882067851372,nr,PSI-BLAST,CPAdV-2
3100,QCC26475.1,25.719,661.0,0.0,582.0,619,592.0,0.9563812600969306,nr,PSI-BLAST,CPAdV-2
3101,YP_003933582.1,28.03,660.0,0.0,567.0,619,595.0,0.9612277867528272,nr,PSI-BLAST,CPAdV-2
3102,XHO48019.1,25.841,654.0,0.0,567.0,619,592.0,0.9563812600969306,nr,PSI-BLAST,CPAdV-2
3103,WRQ19809.1,28.239,602.0,0.0,566.0,619,591.0,0.9547657512116317,nr,PSI-BLAST,CPAdV-2
3104,QTH80085.2,29.725,619.0,0.0,564.0,619,598.0,0.9660743134087236,nr,PSI-BLAST,CPAdV-2
3105,UKS51808.1,29.672,610.0,0.0,563.0,619,571.0,0.9224555735056544,nr,PSI-BLAST,CPAdV-2
3106,QQD36934.1,26.821,604.0,0.0,563.0,619,563.0,0.9095315024232632,nr,PSI-BLAST,CPAdV-2
3107,YP_010799986.1,25.914,629.0,0.0,563.0,619,595.0,0.9612277867528272,nr,PSI-BLAST,CPAdV-2
3108,YP_006383557.1,28.25,623.0,0.0,562.0,619,587.0,0.948303715670436,nr,PSI-BLAST,CPAdV-2
3109,YP_002822208.1,27.697,621.0,0.0,562.0,619,596.0,0.962843295638126,nr,PSI-BLAST,CPAdV-2
3110,DBA49230.1,29.743,622.0,0.0,556.0,619,594.0,0.9596122778675282,nr,PSI-BLAST,CPAdV-2
3111,AIS19786.1,27.258,598.0,0.0,552.0,619,558.0,0.901453957996769,nr,PSI-BLAST,CPAdV-2
3112,YP_001552248.1,27.734,631.0,0.0,550.0,619,598.0,0.9660743134087236,nr,PSI-BLAST,CPAdV-2
3113,YP_010790674.1,28.162,593.0,0.0,548.0,619,542.0,0.875605815831987,nr,PSI-BLAST,CPAdV-2
3114,YP_010798521.1,27.5,640.0,0.0,546.0,619,594.0,0.9596122778675282,nr,PSI-BLAST,CPAdV-2
3115,YP_009047095.1,28.725,651.0,0.0,545.0,619,598.0,0.9660743134087236,nr,PSI-BLAST,CPAdV-2
3116,NP_015538.1,25.719,626.0,0.0,544.0,619,595.0,0.9612277867528272,nr,PSI-BLAST,CPAdV-2
3117,YP_009112717.1,30.378,609.0,0.0,544.0,619,574.0,0.9273021001615508,nr,PSI-BLAST,CPAdV-2
3118,BCZ16696.1,29.636,577.0,0.0,540.0,619,540.0,0.8723747980613893,nr,PSI-BLAST,CPAdV-2
3119,QUS52947.1,28.158,657.0,0.0,540.0,619,602.0,0.9725363489499192,nr,PSI-BLAST,CPAdV-2
3120,YP_009051655.1,28.503,628.0,0.0,538.0,619,598.0,0.9660743134087236,nr,PSI-BLAST,CPAdV-2
3121,NP_043879.1,29.371,572.0,0.0,536.0,619,536.0,0.8659127625201939,nr,PSI-BLAST,CPAdV-2
3122,YP_009310430.1,29.717,636.0,0.0,535.0,619,597.0,0.9644588045234248,nr,PSI-BLAST,CPAdV-2
3123,NP_050282.1,27.303,608.0,3.58e-179,531.0,619,563.0,0.9095315024232632,nr,PSI-BLAST,CPAdV-2
3124,NP_044703.1,30.435,598.0,8.25e-179,529.0,619,573.0,0.925686591276252,nr,PSI-BLAST,CPAdV-2
3125,AYC35462.1,25.728,618.0,1.24e-177,528.0,619,559.0,0.903069466882068,nr,PSI-BLAST,CPAdV-2
3126,BBJ21541.1,27.625,619.0,3.07e-174,518.0,619,585.0,0.9450726978998384,nr,PSI-BLAST,CPAdV-2
3127,DBA47500.1,27.483,604.0,3.66e-174,518.0,619,569.0,0.9192245557350566,nr,PSI-BLAST,CPAdV-2
3128,WJJ54608.1,27.422,547.0,1.34e-161,483.0,619,510.0,0.8239095315024233,nr,PSI-BLAST,CPAdV-2
3129,YP_004123739.1,20.0,720.0,1.39e-155,475.0,619,589.0,0.951534733441034,nr,PSI-BLAST,CPAdV-2
3130,AGT76236.1,23.598,428.0,8.93e-145,436.0,619,391.0,0.6316639741518578,nr,PSI-BLAST,CPAdV-2
3131,WMQ77644.1,29.828,523.0,1.8e-142,433.0,619,504.0,0.81421647819063,nr,PSI-BLAST,CPAdV-2
3132,QOV03173.1,25.414,362.0,6.58e-139,426.0,619,342.0,0.5525040387722132,nr,PSI-BLAST,CPAdV-2
3133,XEQ86939.1,23.958,384.0,6.0399999999999994e-136,412.0,619,360.0,0.5815831987075929,nr,PSI-BLAST,CPAdV-2
3134,QWK52450.1,28.087,413.0,4.07e-124,383.0,619,380.0,0.6138933764135702,nr,PSI-BLAST,CPAdV-2
3135,QIJ58559.1,23.62,326.0,3.35e-118,366.0,619,314.0,0.5072697899838449,nr,PSI-BLAST,CPAdV-2
3136,XGR28300.1,23.826,298.0,2.21e-114,364.0,619,271.0,0.4378029079159935,nr,PSI-BLAST,CPAdV-2
3137,XGR28300.1,17.544,57.0,5.15e-10,74.9,619,57.0,0.0920840064620355,nr,PSI-BLAST,CPAdV-2
3138,YP_010796998.1,23.556,675.0,3.42e-109,353.0,619,578.0,0.9337641357027464,nr,PSI-BLAST,CPAdV-2
3139,WGL40795.1,24.786,468.0,7.25e-109,352.0,619,392.0,0.6332794830371568,nr,PSI-BLAST,CPAdV-2
3140,WGL40795.1,28.931,159.0,8.29e-36,155.0,619,158.0,0.2552504038772213,nr,PSI-BLAST,CPAdV-2
3141,UZV41723.1,23.214,280.0,5.17e-103,336.0,619,261.0,0.4216478190630048,nr,PSI-BLAST,CPAdV-2
3142,UZV41723.1,18.966,174.0,5.03e-44,178.0,619,172.0,0.2778675282714055,nr,PSI-BLAST,CPAdV-2
3143,QOV03172.1,26.522,230.0,6.49e-100,315.0,619,223.0,0.3602584814216478,nr,PSI-BLAST,CPAdV-2
3144,AOC84064.1,26.19,420.0,7.34e-97,322.0,619,403.0,0.6510500807754442,nr,PSI-BLAST,CPAdV-2
3145,AOC84064.1,22.714,339.0,4.03e-83,286.0,619,292.0,0.4717285945072698,nr,PSI-BLAST,CPAdV-2
3146,QEJ80752.1,19.771,612.0,2.43e-96,317.0,619,580.0,0.936995153473344,nr,PSI-BLAST,CPAdV-2
3147,UAW96080.1,25.446,224.0,1.17e-86,299.0,619,224.0,0.3618739903069466,nr,PSI-BLAST,CPAdV-2
3148,UAW96080.1,14.331,314.0,8.89e-74,264.0,619,266.0,0.4297253634894992,nr,PSI-BLAST,CPAdV-2
3149,QGZ10481.1,74.468,188.0,1.19e-84,273.0,619,188.0,0.3037156704361874,nr,PSI-BLAST,CPAdV-2
3150,YP_010790523.1,31.726,394.0,4.29e-84,288.0,619,360.0,0.5815831987075929,nr,PSI-BLAST,CPAdV-2
3151,YP_010790523.1,31.855,248.0,5.5399999999999995e-55,210.0,619,245.0,0.3957996768982229,nr,PSI-BLAST,CPAdV-2
3152,ANA50312.1,22.781,338.0,7.479999999999999e-84,285.0,619,292.0,0.4717285945072698,nr,PSI-BLAST,CPAdV-2
3153,ANA50312.1,21.935,155.0,2.06e-06,63.7,619,150.0,0.2423263327948303,nr,PSI-BLAST,CPAdV-2
3154,WWP49494.1,21.639,610.0,9.49e-83,282.0,619,578.0,0.9337641357027464,nr,PSI-BLAST,CPAdV-2
3155,AGT76449.1,18.137,204.0,3.23e-80,262.0,619,196.0,0.3166397415185784,nr,PSI-BLAST,CPAdV-2
3156,WPS63612.1,32.877,219.0,4.12e-80,275.0,619,216.0,0.3489499192245557,nr,PSI-BLAST,CPAdV-2
3157,AAA42522.1,26.768,198.0,2.26e-79,259.0,619,194.0,0.3134087237479806,nr,PSI-BLAST,CPAdV-2
3158,UPO25000.1,30.603,232.0,3.5600000000000005e-79,271.0,619,221.0,0.3570274636510501,nr,PSI-BLAST,CPAdV-2
3159,QJC19248.1,33.333,201.0,1.54e-76,267.0,619,198.0,0.3198707592891761,nr,PSI-BLAST,CPAdV-2
3160,XEQ86940.1,31.915,141.0,7.53e-61,209.0,619,138.0,0.2229402261712439,nr,PSI-BLAST,CPAdV-2
3161,QOJ53941.1,17.504,577.0,2.82e-59,218.0,619,512.0,0.827140549273021,nr,PSI-BLAST,CPAdV-2
3162,WWQ49653.1,30.412,194.0,7.16e-57,201.0,619,192.0,0.3101777059773828,nr,PSI-BLAST,CPAdV-2
3163,AWN56768.1,31.373,102.0,5.949999999999999e-42,157.0,619,101.0,0.1631663974151858,nr,PSI-BLAST,CPAdV-2
3164,ASP44408.1,43.956,91.0,1.47e-33,134.0,619,91.0,0.1470113085621971,nr,PSI-BLAST,CPAdV-2
3165,APQ44760.1,26.316,114.0,1.33e-32,132.0,619,111.0,0.1793214862681744,nr,PSI-BLAST,CPAdV-2
3166,APQ44768.1,36.082,97.0,9.86e-32,129.0,619,95.0,0.1534733441033925,nr,PSI-BLAST,CPAdV-2
3167,USL85445.1,32.09,134.0,6.07e-18,91.8,619,131.0,0.2116316639741518,nr,PSI-BLAST,CPAdV-2
3168,WBV74349.1,26.866,67.0,3.68e-14,79.5,619,65.0,0.1050080775444265,nr,PSI-BLAST,CPAdV-2
3169,BAF92816.1,24.444,45.0,0.000443,49.5,619,42.0,0.0678513731825525,nr,PSI-BLAST,CPAdV-2
3170,UOX39806.1,100.0,266.0,0.0,549.0,266,266.0,1.0,nr,PSI-BLAST,Chedec11
3171,NP_690636.1,83.459,266.0,2.99e-165,468.0,266,266.0,1.0,nr,PSI-BLAST,Chedec11
3172,AYJ76434.1,85.068,221.0,1.4299999999999999e-136,394.0,266,221.0,0.8308270676691729,nr,PSI-BLAST,Chedec11
3173,NP_040718.1,59.398,266.0,2.13e-113,337.0,266,266.0,1.0,nr,PSI-BLAST,Chedec11
3174,2EX3_B,57.143,196.0,6.499999999999999e-75,238.0,266,196.0,0.7368421052631579,nr,PSI-BLAST,Chedec11
3175,HSH24519.1,46.863,271.0,4.11e-74,237.0,266,266.0,1.0,nr,PSI-BLAST,Chedec11
3176,UTC25166.1,43.137,255.0,2.55e-66,217.0,266,254.0,0.9548872180451128,nr,PSI-BLAST,Chedec11
3177,YP_009910547.1,43.015,272.0,1.45e-64,213.0,266,266.0,1.0,nr,PSI-BLAST,Chedec11
3178,MCU7526581.1,41.091,275.0,3.9500000000000004e-58,197.0,266,258.0,0.9699248120300752,nr,PSI-BLAST,Chedec11
3179,YP_009910647.1,39.326,267.0,3.88e-57,193.0,266,266.0,1.0,nr,PSI-BLAST,Chedec11
3180,NP_073686.1,37.687,268.0,1.6399999999999998e-52,182.0,266,266.0,1.0,nr,PSI-BLAST,Chedec11
3181,UXN78499.1,36.704,267.0,1.16e-51,179.0,266,266.0,1.0,nr,PSI-BLAST,Chedec11
3182,AAA32196.1,76.923,104.0,3e-50,170.0,266,104.0,0.3909774436090225,nr,PSI-BLAST,Chedec11
3183,YP_009910150.1,39.726,219.0,1.98e-42,155.0,266,215.0,0.8082706766917294,nr,PSI-BLAST,Chedec11
3184,YP_010114692.1,32.955,264.0,4.44e-37,142.0,266,261.0,0.981203007518797,nr,PSI-BLAST,Chedec11
3185,UWG09006.1,33.818,275.0,2.56e-35,137.0,266,258.0,0.9699248120300752,nr,PSI-BLAST,Chedec11
3186,HWI49890.1,46.4,125.0,2.29e-22,99.8,266,124.0,0.4661654135338345,nr,PSI-BLAST,Chedec11
3187,YP_009198013.1,30.516,213.0,6.170000000000001e-21,99.0,266,209.0,0.7857142857142857,nr,PSI-BLAST,Chedec11
3188,DAF09937.1,27.711,249.0,1.37e-20,98.6,266,247.0,0.9285714285714286,nr,PSI-BLAST,Chedec11
3189,YP_009910606.1,31.472,197.0,4.84e-19,93.6,266,194.0,0.7293233082706767,nr,PSI-BLAST,Chedec11
3190,MCR0248994.1,28.514,249.0,2.46e-18,92.4,266,247.0,0.9285714285714286,nr,PSI-BLAST,Chedec11
3191,WP_238629291.1,61.644,73.0,4.22e-18,87.0,266,72.0,0.2706766917293233,nr,PSI-BLAST,Chedec11
3192,DAQ18774.1,24.583,240.0,3.34e-15,84.3,266,233.0,0.8759398496240601,nr,PSI-BLAST,Chedec11
3193,MCU7526204.1,26.786,224.0,3.68e-13,78.6,266,219.0,0.8233082706766918,nr,PSI-BLAST,Chedec11
3194,DAV68075.1,26.066,211.0,5.38e-13,77.8,266,211.0,0.793233082706767,nr,PSI-BLAST,Chedec11
3195,HSW76036.1,28.017,232.0,2.08e-12,76.6,266,231.0,0.868421052631579,nr,PSI-BLAST,Chedec11
3196,YP_008060104.1,26.71,307.0,4.18e-11,73.6,266,254.0,0.9548872180451128,nr,PSI-BLAST,Chedec11
3197,YP_009279582.1,25.685,292.0,2.41e-10,71.2,266,254.0,0.9548872180451128,nr,PSI-BLAST,Chedec11
3198,YP_009910223.1,25.0,292.0,2.91e-09,68.2,266,254.0,0.9548872180451128,nr,PSI-BLAST,Chedec11
3199,USL89528.1,24.161,298.0,7.95e-09,67.0,266,254.0,0.9548872180451128,nr,PSI-BLAST,Chedec11
3200,YP_009910463.1,25.333,300.0,8.92e-09,67.0,266,255.0,0.9586466165413534,nr,PSI-BLAST,Chedec11
3201,WP_102981911.1,24.49,294.0,6.43e-07,61.6,266,255.0,0.9586466165413534,nr,PSI-BLAST,Chedec11
3202,YP_010113748.1,22.68,291.0,2.53e-06,59.7,266,254.0,0.9548872180451128,nr,PSI-BLAST,Chedec11
3203,QWT50655.1,38.462,91.0,3.41e-06,59.3,266,90.0,0.3383458646616541,nr,PSI-BLAST,Chedec11
3204,DAT57027.1,25.118,211.0,3.45e-05,56.2,266,202.0,0.7593984962406015,nr,PSI-BLAST,Chedec11
3205,MBO5715289.1,23.711,291.0,3.64e-05,56.2,266,261.0,0.981203007518797,nr,PSI-BLAST,Chedec11
3206,YP_009910369.1,25.424,295.0,4.96e-05,55.8,266,254.0,0.9548872180451128,nr,PSI-BLAST,Chedec11
3207,UOX39806.1,100.0,266.0,3.11e-101,306.0,266,266.0,1.0,nr,PSI-BLAST,Chedec11
3208,NP_690636.1,83.459,266.0,5.03e-97,295.0,266,266.0,1.0,nr,PSI-BLAST,Chedec11
3209,NP_040718.1,59.398,266.0,9.33e-90,276.0,266,266.0,1.0,nr,PSI-BLAST,Chedec11
3210,AYJ76434.1,84.685,222.0,6.52e-80,250.0,266,222.0,0.8345864661654135,nr,PSI-BLAST,Chedec11
3211,YP_009910647.1,39.326,267.0,8.26e-74,236.0,266,266.0,1.0,nr,PSI-BLAST,Chedec11
3212,UXN78499.1,36.704,267.0,6.67e-73,234.0,266,266.0,1.0,nr,PSI-BLAST,Chedec11
3213,NP_073686.1,37.687,268.0,2.57e-72,232.0,266,266.0,1.0,nr,PSI-BLAST,Chedec11
3214,HSH24519.1,46.863,271.0,2.98e-72,232.0,266,266.0,1.0,nr,PSI-BLAST,Chedec11
3215,YP_009910547.1,39.85,266.0,3.16e-72,232.0,266,266.0,1.0,nr,PSI-BLAST,Chedec11
3216,UTC25166.1,43.137,255.0,2.48e-69,224.0,266,254.0,0.9548872180451128,nr,PSI-BLAST,Chedec11
3217,YP_010114692.1,32.197,264.0,6.01e-63,209.0,266,261.0,0.981203007518797,nr,PSI-BLAST,Chedec11
3218,2EX3_B,57.143,196.0,9.46e-60,199.0,266,196.0,0.7368421052631579,nr,PSI-BLAST,Chedec11
3219,MCU7526581.1,39.286,280.0,1.3800000000000001e-58,198.0,266,263.0,0.9887218045112782,nr,PSI-BLAST,Chedec11
3220,UWG09006.1,33.088,272.0,5.19e-58,196.0,266,260.0,0.9774436090225564,nr,PSI-BLAST,Chedec11
3221,YP_009910150.1,37.247,247.0,6.97e-49,172.0,266,241.0,0.9060150375939848,nr,PSI-BLAST,Chedec11
3222,YP_009910223.1,23.288,292.0,4.51e-45,164.0,266,254.0,0.9548872180451128,nr,PSI-BLAST,Chedec11
3223,DAF09937.1,27.53,247.0,4.16e-44,159.0,266,247.0,0.9285714285714286,nr,PSI-BLAST,Chedec11
3224,YP_009279582.1,22.373,295.0,1.76e-43,159.0,266,257.0,0.9661654135338346,nr,PSI-BLAST,Chedec11
3225,DAV68075.1,25.101,247.0,2.46e-43,157.0,266,247.0,0.9285714285714286,nr,PSI-BLAST,Chedec11
3226,YP_009910369.1,21.284,296.0,2.9500000000000007e-43,159.0,266,254.0,0.9548872180451128,nr,PSI-BLAST,Chedec11
3227,YP_009198013.1,29.31,232.0,1.93e-42,154.0,266,228.0,0.8571428571428571,nr,PSI-BLAST,Chedec11
3228,MCR0248994.1,27.935,247.0,3.78e-42,154.0,266,247.0,0.9285714285714286,nr,PSI-BLAST,Chedec11
3229,QWT50655.1,22.297,296.0,5.6599999999999985e-42,156.0,266,254.0,0.9548872180451128,nr,PSI-BLAST,Chedec11
3230,YP_008060104.1,23.279,305.0,8.44e-42,155.0,266,261.0,0.981203007518797,nr,PSI-BLAST,Chedec11
3231,WP_102981911.1,21.622,296.0,3.58e-41,154.0,266,257.0,0.9661654135338346,nr,PSI-BLAST,Chedec11
3232,DAQ18774.1,23.95,238.0,4.61e-41,152.0,266,235.0,0.8834586466165414,nr,PSI-BLAST,Chedec11
3233,YP_010113748.1,20.819,293.0,2.6499999999999997e-40,151.0,266,254.0,0.9548872180451128,nr,PSI-BLAST,Chedec11
3234,YP_009910606.1,30.846,201.0,9.13e-40,147.0,266,198.0,0.7443609022556391,nr,PSI-BLAST,Chedec11
3235,MBO5715289.1,23.448,290.0,1.08e-38,147.0,266,266.0,1.0,nr,PSI-BLAST,Chedec11
3236,MCU7526204.1,25.296,253.0,1.49e-38,145.0,266,248.0,0.9323308270676692,nr,PSI-BLAST,Chedec11
3237,YP_009910463.1,22.26,292.0,5.15e-38,146.0,266,256.0,0.962406015037594,nr,PSI-BLAST,Chedec11
3238,USL89528.1,22.896,297.0,5.96e-38,146.0,266,257.0,0.9661654135338346,nr,PSI-BLAST,Chedec11
3239,AZV00069.1,19.853,272.0,4.87e-35,137.0,266,230.0,0.8646616541353384,nr,PSI-BLAST,Chedec11
3240,DAT57027.1,23.556,225.0,3.9400000000000003e-33,133.0,266,216.0,0.8120300751879699,nr,PSI-BLAST,Chedec11
3241,HSW76036.1,27.426,237.0,9.81e-31,125.0,266,236.0,0.8872180451127819,nr,PSI-BLAST,Chedec11
3242,AAA32196.1,76.923,104.0,8.970000000000001e-27,110.0,266,104.0,0.3909774436090225,nr,PSI-BLAST,Chedec11
3243,HWI49890.1,44.615,130.0,3.2700000000000004e-21,96.7,266,129.0,0.4849624060150376,nr,PSI-BLAST,Chedec11
3244,YP_009910414.1,20.745,188.0,1.79e-20,97.1,266,179.0,0.6729323308270677,nr,PSI-BLAST,Chedec11
3245,MDP4120848.1,21.702,235.0,8.99e-20,96.3,266,231.0,0.868421052631579,nr,PSI-BLAST,Chedec11
3246,WP_238629291.1,60.811,74.0,2.18e-19,90.5,266,73.0,0.2744360902255639,nr,PSI-BLAST,Chedec11
3247,DAW59525.1,21.26,254.0,6.03e-18,91.3,266,250.0,0.9398496240601504,nr,PSI-BLAST,Chedec11
3248,DAE96383.1,18.8,250.0,1.29e-17,90.5,266,241.0,0.9060150375939848,nr,PSI-BLAST,Chedec11
3249,DAH23828.1,20.755,265.0,3.2e-15,85.5,266,247.0,0.9285714285714286,nr,PSI-BLAST,Chedec11
3250,DAU65350.1,20.158,253.0,5.62e-15,83.2,266,249.0,0.9360902255639098,nr,PSI-BLAST,Chedec11
3251,MBO7712864.1,21.053,228.0,6.29e-15,83.6,266,223.0,0.8383458646616542,nr,PSI-BLAST,Chedec11
3252,DAF80527.1,19.455,257.0,1.39e-14,84.0,266,241.0,0.9060150375939848,nr,PSI-BLAST,Chedec11
3253,MDY2575742.1,19.912,226.0,2.57e-14,81.7,266,220.0,0.8270676691729323,nr,PSI-BLAST,Chedec11
3254,DAX09221.1,19.915,236.0,6.28e-14,80.5,266,229.0,0.8609022556390977,nr,PSI-BLAST,Chedec11
3255,DAK04608.1,19.068,236.0,1.16e-13,80.1,266,231.0,0.868421052631579,nr,PSI-BLAST,Chedec11
3256,WP_060812158.1,20.155,258.0,2.2e-13,79.8,266,246.0,0.924812030075188,nr,PSI-BLAST,Chedec11
3257,MBO7714060.1,15.771,279.0,2.36e-13,79.8,266,262.0,0.9849624060150376,nr,PSI-BLAST,Chedec11
3258,MBR3117556.1,16.878,237.0,2.76e-13,79.0,266,233.0,0.8759398496240601,nr,PSI-BLAST,Chedec11
3259,DAX02392.1,19.658,234.0,5.69e-13,77.8,266,231.0,0.868421052631579,nr,PSI-BLAST,Chedec11
3260,HBH6004542.1,22.886,201.0,1.38e-12,76.3,266,200.0,0.7518796992481203,nr,PSI-BLAST,Chedec11
3261,HBN10498.1,20.385,260.0,1.5e-12,77.1,266,252.0,0.9473684210526316,nr,PSI-BLAST,Chedec11
3262,DAD72321.1,18.636,220.0,1.71e-12,76.7,266,217.0,0.8157894736842105,nr,PSI-BLAST,Chedec11
3263,DAW98648.1,19.556,225.0,4.49e-12,75.5,266,220.0,0.8270676691729323,nr,PSI-BLAST,Chedec11
3264,HFP6872704.1,22.083,240.0,6.74e-12,74.7,266,227.0,0.8533834586466166,nr,PSI-BLAST,Chedec11
3265,MBQ8168678.1,20.851,235.0,6.88e-12,75.1,266,231.0,0.868421052631579,nr,PSI-BLAST,Chedec11
3266,WP_308698242.1,17.051,217.0,9.86e-12,74.4,266,213.0,0.8007518796992481,nr,PSI-BLAST,Chedec11
3267,MBO7694246.1,18.797,266.0,1.14e-11,74.7,266,250.0,0.9398496240601504,nr,PSI-BLAST,Chedec11
3268,MBR0369953.1,19.403,268.0,1.29e-11,74.4,266,250.0,0.9398496240601504,nr,PSI-BLAST,Chedec11
3269,DAO26671.1,15.953,257.0,3.21e-11,72.8,266,253.0,0.9511278195488722,nr,PSI-BLAST,Chedec11
3270,YP_009910415.1,31.579,76.0,4.53e-11,69.0,266,75.0,0.2819548872180451,nr,PSI-BLAST,Chedec11
3271,DAK66860.1,18.182,253.0,5.1e-11,72.4,266,247.0,0.9285714285714286,nr,PSI-BLAST,Chedec11
3272,MBO5738685.1,17.794,281.0,8.51e-11,73.2,266,262.0,0.9849624060150376,nr,PSI-BLAST,Chedec11
3273,MDD4439122.1,18.378,185.0,9.54e-11,71.7,266,185.0,0.6954887218045113,nr,PSI-BLAST,Chedec11
3274,DAP04502.1,19.216,255.0,1.38e-10,71.7,266,243.0,0.9135338345864662,nr,PSI-BLAST,Chedec11
3275,DAF70395.1,21.076,223.0,1.38e-10,71.3,266,220.0,0.8270676691729323,nr,PSI-BLAST,Chedec11
3276,DAF75000.1,17.578,256.0,3.59e-10,70.1,266,252.0,0.9473684210526316,nr,PSI-BLAST,Chedec11
3277,DAQ53464.1,18.992,258.0,4.02e-10,70.1,266,252.0,0.9473684210526316,nr,PSI-BLAST,Chedec11
3278,MBQ2167681.1,20.43,186.0,4.58e-10,70.1,266,175.0,0.6578947368421053,nr,PSI-BLAST,Chedec11
3279,DAP12941.1,23.77,244.0,5.4e-10,69.7,266,236.0,0.8872180451127819,nr,PSI-BLAST,Chedec11
3280,DAO80396.1,17.969,256.0,8.14e-10,69.0,266,252.0,0.9473684210526316,nr,PSI-BLAST,Chedec11
3281,DAG82535.1,16.206,253.0,2.36e-09,67.8,266,249.0,0.9360902255639098,nr,PSI-BLAST,Chedec11
3282,DAG06551.1,19.277,249.0,3.6e-09,67.8,266,237.0,0.8909774436090225,nr,PSI-BLAST,Chedec11
3283,DAU03933.1,17.188,256.0,4.28e-09,67.0,266,252.0,0.9473684210526316,nr,PSI-BLAST,Chedec11
3284,MBO5810611.1,18.952,248.0,5.45e-09,67.0,266,233.0,0.8759398496240601,nr,PSI-BLAST,Chedec11
3285,UWG85459.1,14.163,233.0,8.73e-09,65.9,266,228.0,0.8571428571428571,nr,PSI-BLAST,Chedec11
3286,DAL87764.1,18.502,227.0,1.75e-08,65.9,266,223.0,0.8383458646616542,nr,PSI-BLAST,Chedec11
3287,DAF15172.1,16.797,256.0,1.97e-08,65.1,266,252.0,0.9473684210526316,nr,PSI-BLAST,Chedec11
3288,MDY5645606.1,16.071,224.0,2.72e-08,65.1,266,217.0,0.8157894736842105,nr,PSI-BLAST,Chedec11
3289,WP_237502400.1,22.699,163.0,3.11e-08,63.2,266,162.0,0.6090225563909775,nr,PSI-BLAST,Chedec11
3290,DAU41979.1,16.797,256.0,5.2e-08,64.0,266,252.0,0.9473684210526316,nr,PSI-BLAST,Chedec11
3291,UVY25578.1,23.889,180.0,5.72e-08,64.0,266,176.0,0.6616541353383458,nr,PSI-BLAST,Chedec11
3292,DAF56532.1,14.35,223.0,1.54e-07,62.8,266,216.0,0.8120300751879699,nr,PSI-BLAST,Chedec11
3293,WP_302540756.1,15.625,224.0,1.74e-07,62.8,266,217.0,0.8157894736842105,nr,PSI-BLAST,Chedec11
3294,DAO82390.1,17.982,228.0,2.11e-07,62.0,266,227.0,0.8533834586466166,nr,PSI-BLAST,Chedec11
3295,MEE0930468.1,17.986,139.0,2.54e-07,62.0,266,139.0,0.5225563909774437,nr,PSI-BLAST,Chedec11
3296,DAU67049.1,15.769,260.0,3.36e-07,61.7,266,256.0,0.962406015037594,nr,PSI-BLAST,Chedec11
3297,DAQ51055.1,13.333,240.0,5.6e-07,61.3,266,229.0,0.8609022556390977,nr,PSI-BLAST,Chedec11
3298,DAU73763.1,22.785,237.0,9.53e-07,60.5,266,231.0,0.868421052631579,nr,PSI-BLAST,Chedec11
3299,DAR03116.1,14.798,223.0,1.93e-06,59.7,266,216.0,0.8120300751879699,nr,PSI-BLAST,Chedec11
3300,DAI89915.1,16.797,256.0,2.16e-06,59.3,266,252.0,0.9473684210526316,nr,PSI-BLAST,Chedec11
3301,DAM29426.1,15.02,253.0,2.51e-06,59.0,266,246.0,0.924812030075188,nr,PSI-BLAST,Chedec11
3302,DAW91747.1,12.366,186.0,3.29e-06,59.0,266,179.0,0.6729323308270677,nr,PSI-BLAST,Chedec11
3303,DAW67272.1,17.969,256.0,3.55e-06,58.6,266,247.0,0.9285714285714286,nr,PSI-BLAST,Chedec11
3304,DAX14221.1,18.182,220.0,4.3e-06,58.6,266,218.0,0.8195488721804511,nr,PSI-BLAST,Chedec11
3305,WP_347280256.1,16.733,251.0,4.68e-06,58.6,266,248.0,0.9323308270676692,nr,PSI-BLAST,Chedec11
3306,MCI7601928.1,15.625,224.0,7.56e-06,58.2,266,217.0,0.8157894736842105,nr,PSI-BLAST,Chedec11
3307,DAL41398.1,20.976,205.0,8.29e-06,57.8,266,185.0,0.6954887218045113,nr,PSI-BLAST,Chedec11
3308,UWD67627.1,17.447,235.0,1.09e-05,57.0,266,231.0,0.868421052631579,nr,PSI-BLAST,Chedec11
3309,DAJ65761.1,16.807,238.0,1.32e-05,57.0,266,234.0,0.8796992481203008,nr,PSI-BLAST,Chedec11
3310,UVY45549.1,14.537,227.0,1.6e-05,57.0,266,220.0,0.8270676691729323,nr,PSI-BLAST,Chedec11
3311,MBQ8426182.1,20.134,149.0,1.62e-05,57.4,266,144.0,0.5413533834586466,nr,PSI-BLAST,Chedec11
3312,DAH41475.1,17.717,254.0,1.69e-05,56.6,266,247.0,0.9285714285714286,nr,PSI-BLAST,Chedec11
3313,MBO7712828.1,17.273,220.0,2.15e-05,56.6,266,213.0,0.8007518796992481,nr,PSI-BLAST,Chedec11
3314,DAG56056.1,15.768,241.0,2.36e-05,56.6,266,235.0,0.8834586466165414,nr,PSI-BLAST,Chedec11
3315,DAL79380.1,18.09,199.0,2.9e-05,56.3,266,196.0,0.7368421052631579,nr,PSI-BLAST,Chedec11
3316,DAL72431.1,16.602,259.0,3.15e-05,55.9,266,258.0,0.9699248120300752,nr,PSI-BLAST,Chedec11
3317,DAW86941.1,14.062,256.0,3.95e-05,55.9,266,247.0,0.9285714285714286,nr,PSI-BLAST,Chedec11
